ID,Dlq_stat,amounts,obs_date,Dlq_days,Vertical1,Province1
F1917,Current,854.238,2014-06-30 12:00:00,NA,Vehicle,ON
F1918,Current,262.19,2014-06-30 12:00:00,NA,Vehicle,BC
F1919,Current,2686.3,2014-06-30 12:00:00,NA,Vehicle,AB
F1920,Current,5536.8,2014-06-30 12:00:00,NA,Home Improvement,AB
F1921,Current,6142.44,2014-06-30 12:00:00,NA,Home Improvement,AB
F1922,Current,1254.95,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1923,Current,1375.27,2014-06-30 12:00:00,NA,Home Improvement,AB
F1924,Current,1511.83,2014-06-30 12:00:00,NA,Vehicle,BC
F1925,Current,1826.69,2014-06-30 12:00:00,NA,Vehicle,ON
F1926,Current,2089.01,2014-06-30 12:00:00,NA,Vehicle,BC
F1927,Current,299.688,2014-06-30 12:00:00,NA,Vehicle,ON
F1928,Current,843.977,2014-06-30 12:00:00,NA,Vehicle,BC
F1929,Current,1462.14,2014-06-30 12:00:00,NA,Home Improvement,BC
F1930,Current,2455.78,2014-06-30 12:00:00,NA,Vehicle,AB
F1931,Current,56.2783,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1932,Current,830.758,2014-06-30 12:00:00,NA,Vehicle,AB
F1933,Current,1298.35,2014-06-30 12:00:00,NA,Home Improvement,BC
F1934,Current,7642.36,2014-06-30 12:00:00,NA,Vehicle,BC
F1935,Current,3889.56,2014-06-30 12:00:00,NA,Vehicle,AB
F1936,Current,1855.36,2014-06-30 12:00:00,NA,Home Improvement,ON
F1937,Current,580.715,2014-06-30 12:00:00,NA,Home Improvement,AB
F1938,Current,3477.52,2014-06-30 12:00:00,NA,Vehicle,BC
F1939,Current,1552.33,2014-06-30 12:00:00,NA,Home Improvement,AB
F1940,Current,2167.05,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1941,Current,2424.24,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F1942,Current,3008.98,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1943,Current,2531.43,2014-06-30 12:00:00,NA,Vehicle,ON
F1944,Current,9128.94,2014-06-30 12:00:00,NA,Vehicle,AB
F1945,Current,975.345,2014-06-30 12:00:00,NA,Vehicle,ON
F1946,Current,627.765,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1947,Current,961.542,2014-06-30 12:00:00,NA,Vehicle,AB
F1948,Current,758.728,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1949,Current,6027.41,2014-06-30 12:00:00,NA,Vehicle,AB
F1950,Current,789,2014-06-30 12:00:00,NA,Vehicle,ON
F1951,Current,1040.94,2014-06-30 12:00:00,NA,Home Improvement,ON
F1952,Current,2019.27,2014-06-30 12:00:00,NA,Vehicle,ON
F1953,Current,1600.42,2014-06-30 12:00:00,NA,Vehicle,AB
F1954,Current,1803.6,2014-06-30 12:00:00,NA,Vehicle,AB
F1955,Current,1272.59,2014-06-30 12:00:00,NA,Vehicle,AB
F1956,Current,3082.6,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1957,Current,891.493,2014-06-30 12:00:00,NA,Vehicle,AB
F1958,Current,3957.12,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F1959,Current,914.685,2014-06-30 12:00:00,NA,Vehicle,AB
F1960,Current,1187.81,2014-06-30 12:00:00,NA,Vehicle,AB
F1961,Current,2837.09,2014-06-30 12:00:00,NA,Vehicle,ON
F1962,Current,1971.33,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1963,Current,595.618,2014-06-30 12:00:00,NA,Vehicle,AB
F1964,Current,1262.59,2014-06-30 12:00:00,NA,Home Improvement,AB
F1965,Current,20.1783,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F1966,Current,869.472,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1967,Current,969.213,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1968,Current,607.683,2014-06-30 12:00:00,NA,Home Improvement,AB
F1969,Current,882.682,2014-06-30 12:00:00,NA,Vehicle,AB
F1970,Current,157.637,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1971,Current,2392.64,2014-06-30 12:00:00,NA,Vehicle,BC
F1972,Current,1024.91,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1973,Current,2970.08,2014-06-30 12:00:00,NA,Vehicle,BC
F1974,Current,1760.81,2014-06-30 12:00:00,NA,Vehicle,ON
F1975,Current,1941.6,2014-06-30 12:00:00,NA,Vehicle,BC
F1976,Current,2998.99,2014-06-30 12:00:00,NA,Vehicle,AB
F1977,Current,1512.35,2014-06-30 12:00:00,NA,Vehicle,BC
F1978,Current,658.752,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1979,Current,635.683,2014-06-30 12:00:00,NA,Home Improvement,BC
F1980,Current,2048.5,2014-06-30 12:00:00,NA,Vehicle,BC
F1981,Current,378.193,2014-06-30 12:00:00,NA,Vehicle,AB
F1982,Current,985.525,2014-06-30 12:00:00,NA,Vehicle,BC
F1983,Current,4816.44,2014-06-30 12:00:00,NA,Home Improvement,AB
F1984,Current,1949.85,2014-06-30 12:00:00,NA,Home Improvement,ON
F1985,Current,3250.4,2014-06-30 12:00:00,NA,Vehicle,BC
F1986,Current,2603.23,2014-06-30 12:00:00,NA,Vehicle,BC
F1987,Current,924.582,2014-06-30 12:00:00,NA,Vehicle,AB
F1988,Current,1018.91,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1989,Current,4808.68,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1990,Current,837.513,2014-06-30 12:00:00,NA,Vehicle,AB
F1991,Current,504.418,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F1992,Current,147.67,2014-06-30 12:00:00,NA,Home Improvement,ON
F1993,Current,412.32,2014-06-30 12:00:00,NA,Vehicle,AB
F1994,Current,866.055,2014-06-30 12:00:00,NA,Vehicle,AB
F1995,Current,1583.31,2014-06-30 12:00:00,NA,Home Improvement,ON
F1996,Current,2063.06,2014-06-30 12:00:00,NA,Vehicle,BC
F1997,Current,4598.16,2014-06-30 12:00:00,NA,Vehicle,AB
F1998,Current,893.985,2014-06-30 12:00:00,NA,Vehicle,BC
F1999,Current,1196.68,2014-06-30 12:00:00,NA,Vehicle,ON
F2000,Current,620.672,2014-06-30 12:00:00,NA,Vehicle,BC
F2001,Current,1727.04,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2002,Current,3044.85,2014-06-30 12:00:00,NA,Vehicle,AB
F2003,Current,823.897,2014-06-30 12:00:00,NA,Vehicle,ON
F2004,Current,3360.58,2014-06-30 12:00:00,NA,Home Improvement,AB
F2005,Current,2396.9,2014-06-30 12:00:00,NA,Home Improvement,AB
F2006,Current,2145.21,2014-06-30 12:00:00,NA,Home Improvement,BC
F2007,Current,1057.84,2014-06-30 12:00:00,NA,Vehicle,ON
F2008,Current,3862.11,2014-06-30 12:00:00,NA,Vehicle,ON
F2009,Current,3997.98,2014-06-30 12:00:00,NA,Home Improvement,AB
F2010,Current,1525.39,2014-06-30 12:00:00,NA,Home Improvement,AB
F2011,Current,2262.28,2014-06-30 12:00:00,NA,Vehicle,ON
F2012,Current,1044.6,2014-06-30 12:00:00,NA,Vehicle,BC
F2013,Current,1487.66,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2014,Current,2076.34,2014-06-30 12:00:00,NA,Home Improvement,ON
F2015,Current,1562.09,2014-06-30 12:00:00,NA,Vehicle,BC
F2016,Current,1960.81,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F2017,Current,518.253,2014-06-30 12:00:00,NA,Vehicle,ON
F2018,Current,1829.58,2014-06-30 12:00:00,NA,Vehicle,AB
F2019,Current,1624.44,2014-06-30 12:00:00,NA,Vehicle,AB
F2020,Current,988.655,2014-06-30 12:00:00,NA,Vehicle,BC
F2021,Current,1883.69,2014-06-30 12:00:00,NA,Vehicle,BC
F2022,Current,1937.35,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2023,Current,852.92,2014-06-30 12:00:00,NA,Vehicle,AB
F2024,Current,2221.02,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F2025,Current,1653.34,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2026,Current,2573.24,2014-06-30 12:00:00,NA,Vehicle,ON
F2027,Current,6948.3,2014-06-30 12:00:00,NA,Vehicle,ON
F2028,Current,2817.17,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2029,Current,879.125,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2030,Current,3789.11,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2031,Current,4451.67,2014-06-30 12:00:00,NA,Vehicle,ON
F2032,Current,683.307,2014-06-30 12:00:00,NA,Vehicle,ON
F2033,Current,1401.97,2014-06-30 12:00:00,NA,Vehicle,BC
F2034,Current,2121.48,2014-06-30 12:00:00,NA,Vehicle,BC
F2035,Current,1011.25,2014-06-30 12:00:00,NA,Home Improvement,AB
F2036,Current,719.05,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2037,Current,1092.47,2014-06-30 12:00:00,NA,Vehicle,AB
F2038,Current,4084.47,2014-06-30 12:00:00,NA,Vehicle,ON
F2039,Current,397.628,2014-06-30 12:00:00,NA,Vehicle,ON
F2040,Current,707.688,2014-06-30 12:00:00,NA,Home Improvement,AB
F2041,Current,6007.29,2014-06-30 12:00:00,NA,Home Improvement,AB
F2042,Current,894.212,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F2043,Current,185.038,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2044,Current,3566.01,2014-06-30 12:00:00,NA,Vehicle,ON
F2045,Current,697.445,2014-06-30 12:00:00,NA,Vehicle,ON
F2046,Current,701.182,2014-06-30 12:00:00,NA,Vehicle,BC
F2047,Current,286.13,2014-06-30 12:00:00,NA,Home Improvement,BC
F2048,Current,840.322,2014-06-30 12:00:00,NA,Vehicle,ON
F2049,Current,2429.96,2014-06-30 12:00:00,NA,Vehicle,AB
F2050,Current,2386.1,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2051,Current,4764.73,2014-06-30 12:00:00,NA,Vehicle,BC
F2052,Current,833.255,2014-06-30 12:00:00,NA,Vehicle,AB
F2053,Current,6416.3,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2054,Current,3473.16,2014-06-30 12:00:00,NA,Vehicle,AB
F2055,Current,2217.64,2014-06-30 12:00:00,NA,Vehicle,AB
F2056,Current,805.262,2014-06-30 12:00:00,NA,Home Improvement,AB
F2057,Current,427.723,2014-06-30 12:00:00,NA,Home Improvement,ON
F2058,Current,841.79,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2059,Current,3182.24,2014-06-30 12:00:00,NA,Vehicle,ON
F2060,Current,530.942,2014-06-30 12:00:00,NA,Vehicle,BC
F2061,Current,1026.55,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2062,Current,3551.5,2014-06-30 12:00:00,NA,Vehicle,ON
F2063,Current,5572.01,2014-06-30 12:00:00,NA,Home Improvement,AB
F2064,Current,922.105,2014-06-30 12:00:00,NA,Vehicle,AB
F2065,Current,1431.18,2014-06-30 12:00:00,NA,Vehicle,BC
F2066,Current,4269.59,2014-06-30 12:00:00,NA,Vehicle,ON
F2067,Current,970.517,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2068,Current,795.73,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2069,Current,2385.83,2014-06-30 12:00:00,NA,Vehicle,AB
F2070,Current,1391.14,2014-06-30 12:00:00,NA,Home Improvement,AB
F2071,Current,1496.34,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2072,Current,172.438,2014-06-30 12:00:00,NA,Vehicle,BC
F2073,Current,2663.68,2014-06-30 12:00:00,NA,Vehicle,BC
F2074,Current,2228.43,2014-06-30 12:00:00,NA,Vehicle,AB
F2075,Current,383.603,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2076,Current,2937.66,2014-06-30 12:00:00,NA,Vehicle,BC
F2077,Current,1613.61,2014-06-30 12:00:00,NA,Vehicle,ON
F2078,Current,1538.04,2014-06-30 12:00:00,NA,Vehicle,AB
F2079,Current,817.993,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F2080,Current,377.517,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2081,Current,4779.53,2014-06-30 12:00:00,NA,Vehicle,AB
F2082,Current,826.465,2014-06-30 12:00:00,NA,Vehicle,ON
F2083,Current,5572.18,2014-06-30 12:00:00,NA,Home Improvement,AB
F2084,Current,2112.94,2014-06-30 12:00:00,NA,Vehicle,ON
F2085,Current,1639,2014-06-30 12:00:00,NA,Home Improvement,AB
F2086,Current,4315,2014-06-30 12:00:00,NA,Vehicle,AB
F2087,Current,1540.97,2014-06-30 12:00:00,NA,Vehicle,AB
F2088,Current,2096.14,2014-06-30 12:00:00,NA,Vehicle,AB
F2089,Current,388.083,2014-06-30 12:00:00,NA,Vehicle,AB
F2090,Current,1480.24,2014-06-30 12:00:00,NA,Home Improvement,ON
F2091,Current,336.895,2014-06-30 12:00:00,NA,Vehicle,BC
F2092,Current,10529.8,2014-06-30 12:00:00,NA,Vehicle,AB
F2093,Current,3143.9,2014-06-30 12:00:00,NA,Vehicle,ON
F2094,Current,1123.89,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2095,Current,4983.17,2014-06-30 12:00:00,NA,Home Improvement,AB
F2096,Current,241.078,2014-06-30 12:00:00,NA,Vehicle,BC
F2097,Current,1814.73,2014-06-30 12:00:00,NA,Home Improvement,ON
F2098,Current,651.88,2014-06-30 12:00:00,NA,Vehicle,AB
F2099,Current,2390.25,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2100,Current,1403.15,2014-06-30 12:00:00,NA,Vehicle,AB
F2101,Current,217.267,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F2102,Current,2104.29,2014-06-30 12:00:00,NA,Vehicle,ON
F2103,Current,2347.95,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2104,Current,2260.44,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2105,Current,2017.86,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F2106,Current,1025.22,2014-06-30 12:00:00,NA,Vehicle,ON
F2107,Current,829.823,2014-06-30 12:00:00,NA,Vehicle,ON
F2108,Current,1302.72,2014-06-30 12:00:00,NA,Home Improvement,ON
F2109,Current,1261.2,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2110,Current,7022.97,2014-06-30 12:00:00,NA,Vehicle,ON
F2111,Current,2811.06,2014-06-30 12:00:00,NA,Vehicle,ON
F2112,Current,569.082,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2113,Current,2995.47,2014-06-30 12:00:00,NA,Vehicle,BC
F2114,Current,1073.67,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2115,Current,1552.68,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F2116,Current,326.937,2014-06-30 12:00:00,NA,Home Improvement,ON
F2117,Current,2516.28,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2118,Current,444.7,2014-06-30 12:00:00,NA,Vehicle,AB
F2119,Current,1878.18,2014-06-30 12:00:00,NA,Vehicle,AB
F2120,Current,2156.95,2014-06-30 12:00:00,NA,Vehicle,AB
F2121,Current,960.847,2014-06-30 12:00:00,NA,Vehicle,BC
F2122,Current,6542.33,2014-06-30 12:00:00,NA,Vehicle,AB
F2123,Current,932.105,2014-06-30 12:00:00,NA,Home Improvement,ON
F2124,Current,5144.86,2014-06-30 12:00:00,NA,Vehicle,AB
F2125,Current,1101.3,2014-06-30 12:00:00,NA,Home Improvement,ON
F2126,Current,916.005,2014-06-30 12:00:00,NA,Vehicle,ON
F2127,Current,2004.13,2014-06-30 12:00:00,NA,Vehicle,AB
F2128,Current,6745.22,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2129,Current,2234.77,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F2130,Current,1171.48,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2131,Current,5066.12,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2132,Current,6267.71,2014-06-30 12:00:00,NA,Home Improvement,AB
F2133,Current,4398.02,2014-06-30 12:00:00,NA,Vehicle,BC
F2134,Current,625.14,2014-06-30 12:00:00,NA,Vehicle,AB
F2135,Current,1790.79,2014-06-30 12:00:00,NA,Vehicle,ON
F2136,Current,2544.9,2014-06-30 12:00:00,NA,Vehicle,AB
F2137,Current,1226.29,2014-06-30 12:00:00,NA,Home Improvement,ON
F2138,Current,4160.29,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2139,Current,1410.61,2014-06-30 12:00:00,NA,Home Improvement,ON
F2140,Current,5390.6,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2141,Current,1077.82,2014-06-30 12:00:00,NA,Home Improvement,AB
F2142,Current,1778.25,2014-06-30 12:00:00,NA,Vehicle,BC
F2143,Current,3339.17,2014-06-30 12:00:00,NA,Home Improvement,ON
F2144,Current,1972.68,2014-06-30 12:00:00,NA,Home Improvement,AB
F2145,Current,920.243,2014-06-30 12:00:00,NA,Home Improvement,ON
F2146,Current,2155.66,2014-06-30 12:00:00,NA,Vehicle,BC
F2147,Current,1150.88,2014-06-30 12:00:00,NA,Home Improvement,ON
F2148,Current,2025.69,2014-06-30 12:00:00,NA,Home Improvement,BC
F2149,Current,587.912,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2150,Current,1856.06,2014-06-30 12:00:00,NA,Vehicle,ON
F2151,Current,1601.43,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2152,Current,1894.9,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2153,Current,4196.8,2014-06-30 12:00:00,NA,Vehicle,ON
F2154,Current,227.7,2014-06-30 12:00:00,NA,Vehicle,AB
F2155,Current,1536.92,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2156,Current,364.012,2014-06-30 12:00:00,NA,Vehicle,BC
F2157,Current,1754.93,2014-06-30 12:00:00,NA,Home Improvement,ON
F2158,Current,2468.52,2014-06-30 12:00:00,NA,Home Improvement,ON
F2159,Current,2786.69,2014-06-30 12:00:00,NA,Vehicle,ON
F2160,Current,827.758,2014-06-30 12:00:00,NA,Vehicle,AB
F2161,Current,6437.95,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2162,Current,1474.62,2014-06-30 12:00:00,NA,Home Improvement,ON
F2163,Current,265.708,2014-06-30 12:00:00,NA,Vehicle,ON
F2164,Current,3818.21,2014-06-30 12:00:00,NA,Vehicle,ON
F2165,Current,1653.44,2014-06-30 12:00:00,NA,Vehicle,AB
F2166,Current,731.678,2014-06-30 12:00:00,NA,Vehicle,AB
F2167,Current,351.535,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2168,Current,1284.44,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2169,Current,710.403,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F2170,Current,1542.13,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F2171,Current,2221.84,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2172,Current,663.077,2014-06-30 12:00:00,NA,Vehicle,AB
F2173,Current,1038.8,2014-06-30 12:00:00,NA,Vehicle,ON
F2174,Current,1773.97,2014-06-30 12:00:00,NA,Vehicle,BC
F2175,Current,3846.16,2014-06-30 12:00:00,NA,Vehicle,BC
F2176,Current,5427.63,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2177,Current,2739.45,2014-06-30 12:00:00,NA,Vehicle,ON
F2178,Current,666.435,2014-06-30 12:00:00,NA,Vehicle,ON
F2179,Current,1995.38,2014-06-30 12:00:00,NA,Home Improvement,AB
F2180,Current,613.312,2014-06-30 12:00:00,NA,Vehicle,AB
F2181,Current,2157.72,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2182,Current,860.785,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2183,Current,2425.72,2014-06-30 12:00:00,NA,Home Improvement,AB
F2184,Current,1451.9,2014-06-30 12:00:00,NA,Vehicle,ON
F2185,Current,3105.47,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2186,Current,776.028,2014-06-30 12:00:00,NA,Vehicle,ON
F2187,Current,209.993,2014-06-30 12:00:00,NA,Vehicle,AB
F2188,Current,2881.86,2014-06-30 12:00:00,NA,Vehicle,AB
F2189,Current,1913.74,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2190,Current,590.887,2014-06-30 12:00:00,NA,Home Improvement,AB
F2191,Current,2788.55,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2192,Current,1716.16,2014-06-30 12:00:00,NA,Vehicle,ON
F2193,Current,121.037,2014-06-30 12:00:00,NA,Vehicle,ON
F2194,Current,916.382,2014-06-30 12:00:00,NA,Vehicle,ON
F2195,Current,3242.51,2014-06-30 12:00:00,NA,Vehicle,AB
F2196,Current,1672.71,2014-06-30 12:00:00,NA,Vehicle,AB
F2197,Current,3702.11,2014-06-30 12:00:00,NA,Vehicle,ON
F2198,Current,878.315,2014-06-30 12:00:00,NA,Home Improvement,ON
F2199,Current,1337.17,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F2200,Current,732.307,2014-06-30 12:00:00,NA,Vehicle,ON
F2201,Current,1294.64,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2202,Current,403.107,2014-06-30 12:00:00,NA,Vehicle,BC
F2203,Current,445.07,2014-06-30 12:00:00,NA,Vehicle,ON
F2204,Current,1075.37,2014-06-30 12:00:00,NA,Home Improvement,ON
F2205,Current,3530.82,2014-06-30 12:00:00,NA,Vehicle,AB
F2206,Current,3369.04,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2207,Current,455.653,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2208,Current,1640.21,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2209,Current,3986.3,2014-06-30 12:00:00,NA,Vehicle,BC
F2210,Current,2812.71,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2211,Current,2774.79,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2212,Current,2751.11,2014-06-30 12:00:00,NA,Vehicle,ON
F2213,Current,1090.24,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2214,Current,1458.54,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2215,Current,7014.07,2014-06-30 12:00:00,NA,Home Improvement,AB
F2216,Current,1563.44,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F2217,Current,1035.88,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2218,Current,822.307,2014-06-30 12:00:00,NA,Vehicle,ON
F2219,Current,3103.66,2014-06-30 12:00:00,NA,Vehicle,AB
F2220,Current,494.783,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2221,Current,1086.2,2014-06-30 12:00:00,NA,Home Improvement,ON
F2222,Current,278.448,2014-06-30 12:00:00,NA,Home Improvement,ON
F2223,Current,613.93,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2224,Current,3233.22,2014-06-30 12:00:00,NA,Vehicle,AB
F2225,Current,1593.7,2014-06-30 12:00:00,NA,Vehicle,BC
F2226,Current,780.402,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2227,Current,696.873,2014-06-30 12:00:00,NA,Vehicle,AB
F2228,Current,1388.04,2014-06-30 12:00:00,NA,Vehicle,AB
F2229,Current,1032.79,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2230,Current,2369.68,2014-06-30 12:00:00,NA,Vehicle,BC
F2231,Current,1483.76,2014-06-30 12:00:00,NA,Vehicle,BC
F2232,Current,684.32,2014-06-30 12:00:00,NA,Vehicle,BC
F2233,Current,2564.59,2014-06-30 12:00:00,NA,Vehicle,BC
F2234,Current,5122.71,2014-06-30 12:00:00,NA,Home Improvement,AB
F2235,Current,2873.86,2014-06-30 12:00:00,NA,Home Improvement,AB
F2236,Current,2008.35,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2237,Current,854.172,2014-06-30 12:00:00,NA,Home Improvement,AB
F2238,Current,3649.62,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2239,Current,684.503,2014-06-30 12:00:00,NA,Home Improvement,ON
F2240,Current,931.015,2014-06-30 12:00:00,NA,Vehicle,ON
F2241,Current,1395.42,2014-06-30 12:00:00,NA,Home Improvement,AB
F2242,Current,487.18,2014-06-30 12:00:00,NA,Vehicle,ON
F2243,Current,2494.38,2014-06-30 12:00:00,NA,Vehicle,ON
F2244,Current,714.898,2014-06-30 12:00:00,NA,Vehicle,AB
F2245,Current,756.323,2014-06-30 12:00:00,NA,Vehicle,AB
F2246,Current,1319.69,2014-06-30 12:00:00,NA,Home Improvement,ON
F2247,Current,1023.84,2014-06-30 12:00:00,NA,Vehicle,AB
F2248,Current,2257.09,2014-06-30 12:00:00,NA,Vehicle,AB
F2249,Current,597.182,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2250,Current,879.192,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2251,Current,1075.37,2014-06-30 12:00:00,NA,Home Improvement,ON
F2252,Current,3316.03,2014-06-30 12:00:00,NA,Vehicle,BC
F2253,Current,1476.27,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2254,Current,1192.96,2014-06-30 12:00:00,NA,Vehicle,BC
F2255,Current,4687.33,2014-06-30 12:00:00,NA,Vehicle,ON
F2256,Current,9352.92,2014-06-30 12:00:00,NA,Vehicle,AB
F2257,Current,2194.57,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2258,Current,9244.82,2014-06-30 12:00:00,NA,Vehicle,AB
F2259,Current,1483.8,2014-06-30 12:00:00,NA,Vehicle,BC
F2260,Current,1487.12,2014-06-30 12:00:00,NA,Home Improvement,ON
F2261,Current,1719.85,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2262,Current,1329.47,2014-06-30 12:00:00,NA,Vehicle,BC
F2263,Current,3687.51,2014-06-30 12:00:00,NA,Vehicle,AB
F2264,Current,2741.88,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2265,Current,2500.7,2014-06-30 12:00:00,NA,Vehicle,AB
F2266,Current,1230.49,2014-06-30 12:00:00,NA,Vehicle,AB
F2267,Current,857.408,2014-06-30 12:00:00,NA,Vehicle,AB
F2268,Current,1089.44,2014-06-30 12:00:00,NA,Vehicle,AB
F2269,Current,1027.61,2014-06-30 12:00:00,NA,Vehicle,ON
F2270,Current,2467.18,2014-06-30 12:00:00,NA,Vehicle,ON
F2271,Current,605.43,2014-06-30 12:00:00,NA,Vehicle,AB
F2272,Current,768.893,2014-06-30 12:00:00,NA,Vehicle,ON
F2273,Current,3960.15,2014-06-30 12:00:00,NA,Vehicle,AB
F2274,Current,758.828,2014-06-30 12:00:00,NA,Vehicle,ON
F2275,Current,551.995,2014-06-30 12:00:00,NA,Vehicle,ON
F2276,Current,1547.38,2014-06-30 12:00:00,NA,Vehicle,ON
F2277,Current,176.078,2014-06-30 12:00:00,NA,Vehicle,BC
F2278,Current,2302.76,2014-06-30 12:00:00,NA,Vehicle,BC
F2279,Current,329.948,2014-06-30 12:00:00,NA,Vehicle,BC
F2280,Current,4017.79,2014-06-30 12:00:00,NA,Vehicle,AB
F2281,Current,1044.52,2014-06-30 12:00:00,NA,Vehicle,AB
F2282,Current,1572.82,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F2283,Current,3722.09,2014-06-30 12:00:00,NA,Vehicle,BC
